Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
GDP_gross,NAF,trillion*usd/yr,1.38627,1.79463,2.27342,2.78848,3.34292,3.9463,4.60012,5.30433,6.06061,6.86566,7.69486,8.526,9.36291,10.2121,11.0679,11.9264,12.7951,13.6822,14.5184,15.242,15.8621,16.3983,16.8494,17.2111,17.4892,17.6863,17.7852
GDP_gross,WAF,trillion*usd/yr,1.18514,1.68075,2.32577,3.14726,4.21185,5.59412,7.37391,9.6319,12.4484,15.8963,20.0301,24.8888,30.461,36.7461,43.8173,51.6563,59.8712,67.9841,75.4965,82.0057,87.608,92.459,96.551,99.8555,102.42,104.264,105.228
GDP_gross,EAF,trillion*usd/yr,0.533812,0.73857,1.00702,1.35201,1.80656,2.40682,3.18449,4.17141,5.40651,6.92848,8.77096,10.9594,13.492,16.3758,19.6686,23.3805,27.2935,31.148,34.7027,37.7791,40.4246,42.7122,44.6395,46.1943,47.3997,48.2647,48.7146
GDP_gross,SAF,trillion*usd/yr,0.66943,0.818607,0.977513,1.13882,1.30229,1.46901,1.64078,1.81909,2.0036,2.19299,2.38364,2.57208,2.75716,2.93757,3.10911,3.26985,3.42594,3.58903,3.74575,3.88232,4.00012,4.10299,4.1904,4.26131,4.31661,4.35675,4.37845
GDP_gross,WEU,trillion*usd/yr,14.33,15.3238,16.4917,17.7726,19.168,20.6705,22.2639,23.9402,25.7276,27.6429,29.6225,31.6026,33.5953,35.6234,37.6769,39.7454,41.8251,43.9549,45.9715,47.7289,49.245,50.564,51.6815,52.5871,53.2932,53.8056,54.0832
GDP_gross,CEU,trillion*usd/yr,2.48099,2.82045,3.17576,3.52214,3.84773,4.145,4.42501,4.70277,4.99373,5.30538,5.61378,5.89529,6.15552,6.40649,6.65804,6.9175,7.18135,7.45093,7.70634,7.92997,8.12368,8.29254,8.43592,8.55247,8.64371,8.7103,8.74704
GDP_gross,TUR,trillion*usd/yr,1.35505,1.62654,1.90529,2.19145,2.48771,2.79637,3.11564,3.44335,3.77961,4.12374,4.46962,4.81164,5.15071,5.48818,5.82135,6.14921,6.47741,6.81469,7.13526,7.41428,7.6546,7.86356,8.04036,8.1832,8.29406,8.37388,8.41608
GDP_gross,UKR,trillion*usd/yr,0.514806,0.614036,0.72498,0.838875,0.950057,1.05634,1.16357,1.27844,1.40492,1.54341,1.68216,1.81037,1.93196,2.05252,2.1712,2.28684,2.40125,2.51946,2.63231,2.73074,2.81572,2.88983,2.95277,3.00384,3.04371,3.07268,3.08843
GDP_gross,STAN,trillion*usd/yr,0.589091,0.801602,1.01977,1.23002,1.42266,1.59148,1.73892,1.8718,2.00895,2.16466,2.32574,2.47755,2.6248,2.7752,2.92935,3.08648,3.24566,3.40832,3.56242,3.69692,3.81308,3.91418,3.99986,4.06931,4.12346,4.16273,4.18397
GDP_gross,RUS,trillion*usd/yr,2.95513,3.47506,4.00149,4.50399,4.93793,5.27965,5.58654,5.92211,6.31033,6.75166,7.18969,7.57367,7.9235,8.26831,8.61132,8.95205,9.2906,9.64104,9.97547,10.2684,10.5221,10.7439,10.9326,11.0862,11.2067,11.2948,11.3438
GDP_gross,ME,trillion*usd/yr,3.70371,4.54382,5.4586,6.42673,7.42016,8.41992,9.44047,10.5046,11.6414,12.8694,14.1612,15.4889,16.8615,18.2928,19.781,21.3205,22.8892,24.4834,25.9825,27.2848,28.4051,29.376,30.1951,30.8556,31.3671,31.734,31.9256
GDP_gross,INDIA,trillion*usd/yr,6.85778,9.43446,12.4011,15.7029,19.3597,23.3941,27.7786,32.4772,37.4623,42.6907,48.0518,53.4405,58.8233,64.1673,69.3836,74.4224,79.4651,84.6451,89.5798,93.8685,97.5598,100.772,103.494,105.694,107.404,108.637,109.291
GDP_gross,KOR,trillion*usd/yr,1.89921,2.22638,2.52973,2.78527,3.00193,3.18855,3.3474,3.47931,3.58617,3.6712,3.74224,3.80666,3.86606,3.91983,3.96415,3.99694,4.02315,4.05432,4.08607,4.11384,4.13781,4.15904,4.1773,4.1922,4.2039,4.21247,4.21725
GDP_gross,CHN,trillion*usd/yr,24.5335,33.2609,41.224,47.558,52.7405,57.2272,60.8227,63.3367,65.1617,66.6979,67.9145,68.7216,69.1828,69.3951,69.4515,69.4373,69.3698,69.3589,69.3692,69.3844,69.402,69.4228,69.445,69.4667,69.4873,69.5066,69.5245
GDP_gross,SEAS,trillion*usd/yr,2.99228,3.78618,4.6497,5.55732,6.52293,7.56357,8.67435,9.84708,11.0816,12.3762,13.7147,15.0791,16.4589,17.8461,19.2339,20.6207,22.017,23.4411,24.7854,25.9489,26.9455,27.8068,28.5304,29.1095,29.5528,29.8648,30.0176
GDP_gross,INDO,trillion*usd/yr,1.74058,2.39158,3.11598,3.88404,4.69161,5.5383,6.41361,7.30444,8.19785,9.08248,9.95213,10.8044,11.6469,12.4847,13.3059,14.1038,14.8965,15.712,16.4873,17.1592,17.7353,18.2343,18.6542,18.9905,19.2482,19.4297,19.5188
GDP_gross,JAP,trillion*usd/yr,4.30036,4.51371,4.70753,4.84467,4.95484,5.07159,5.20209,5.34648,5.49877,5.65176,5.7984,5.93438,6.06601,6.20011,6.3363,6.47335,6.60806,6.74752,6.88028,6.99634,7.09665,7.18398,7.25793,7.31773,7.36414,7.39752,7.41509
GDP_gross,OCE,trillion*usd/yr,1.16657,1.33443,1.50338,1.67074,1.84316,2.0295,2.2263,2.43061,2.64963,2.88849,3.13757,3.38679,3.63349,3.87638,4.11582,4.35374,4.59149,4.83517,5.06683,5.26886,5.44324,5.59508,5.72378,5.82801,5.90916,5.96787,5.99933
GDP_gross,RSAS,trillion*usd/yr,1.345,1.7808,2.30977,2.93569,3.68452,4.58337,5.6455,6.88349,8.31986,9.97553,11.8566,13.9605,16.2638,18.7508,21.4523,24.3769,27.4268,30.4671,33.2951,35.7457,37.8527,39.6762,41.2137,42.4539,43.4155,44.1062,44.4669
GDP_gross,RSAF,trillion*usd/yr,0.480387,0.6273,0.796458,0.996822,1.25792,1.61142,2.07824,2.67668,3.4277,4.35202,5.46815,6.79126,8.32516,10.0794,12.0933,14.3741,16.7731,19.1397,21.3202,23.2069,24.8291,26.2313,27.4123,28.3649,29.1034,29.6333,29.9088
GDP_net,CAN,trillion*usd/yr,1.53652,1.68679,1.82787,1.95525,2.13536,2.32465,2.51469,2.69972,2.89531,3.11756,3.36162,3.61856,3.88114,4.14293,4.40127,4.65596,4.85518,5.1335,5.38749,5.60809,5.7977,5.96212,6.10084,6.21256,6.29888,6.3606,6.39258
GDP_net,USA,trillion*usd/yr,16.4132,18.2877,19.985,21.1346,22.2113,23.4792,24.7175,25.9711,27.2827,28.6714,30.0684,31.4029,32.6792,33.913,35.0974,36.2348,36.9223,38.3678,39.503,40.493,41.3473,42.0918,42.724,43.237,43.6377,43.9297,44.0905
GDP_net,MEX,trillion*usd/yr,1.94717,2.27856,2.61943,2.98548,3.3834,3.81472,4.28026,4.77831,5.30678,5.86455,6.45371,7.07634,7.72875,8.4071,9.11383,9.85078,10.5244,11.2897,12.0272,12.6688,13.2214,13.7008,14.1057,14.4327,14.6865,14.8693,14.9659
GDP_net,RCAM,trillion*usd/yr,1.00029,1.21222,1.45141,1.72144,2.02447,2.36723,2.7485,3.16649,3.62419,4.12542,4.67064,5.25946,5.89062,6.56262,7.27487,8.0038,8.72749,9.46095,10.2144,10.8699,11.4349,11.9254,12.3401,12.6755,12.9362,13.1245,13.2246
GDP_net,BRA,trillion*usd/yr,2.69705,3.15885,3.60311,3.96427,4.32608,4.71697,5.1271,5.5578,5.99503,6.42136,6.83364,7.2326,7.63144,8.04816,8.47455,8.89456,9.22289,9.66801,10.0922,10.4626,10.7827,11.0611,11.2968,11.4877,11.6365,11.7443,11.8026
GDP_net,RSAM,trillion*usd/yr,2.98887,3.58939,4.20764,4.82863,5.50729,6.22455,6.98197,7.80363,8.67638,9.57018,10.4731,11.3856,12.319,13.2827,14.2593,15.232,16.0248,17.0353,18.0267,18.8905,19.6358,20.2843,20.8339,21.2792,21.6262,21.8778,22.0138
GDP_net,NAF,trillion*usd/yr,1.38627,1.78097,2.24529,2.74211,3.27442,3.85089,4.47184,5.13578,5.84399,6.5936,7.3615,8.12735,8.8947,9.66915,10.4459,11.2223,11.9546,12.7978,13.5509,14.1979,14.7475,15.2185,15.6099,15.9185,16.1497,16.3063,16.3731
GDP_net,WAF,trillion*usd/yr,1.18514,1.66389,2.2899,3.08992,4.12704,5.46677,7.18784,9.37569,12.1011,15.4152,19.3631,23.9841,29.2657,35.2057,41.8537,49.118,56.7394,64.275,71.4988,77.7663,83.1686,87.8534,91.8128,95.0188,97.5166,99.3236,100.287
GDP_net,EAF,trillion*usd/yr,0.533812,0.73414,0.99647,1.33325,1.77659,2.36082,3.11599,4.07221,5.26608,6.73343,8.5044,10.6007,13.0182,15.7617,18.8779,22.3799,26.0852,29.7432,33.1464,36.0961,38.6367,40.8365,42.6929,44.1941,45.3617,46.2039,46.649
GDP_net,SAF,trillion*usd/yr,0.66943,0.813984,0.954665,1.10398,1.25809,1.41278,1.57038,1.7339,1.90369,2.07874,2.25541,2.43,2.60131,2.76807,2.92651,3.07522,3.17933,3.34268,3.49612,3.62972,3.74484,3.84524,3.93046,3.99951,4.05331,4.09231,4.11339
GDP_net,WEU,trillion*usd/yr,14.33,15.3031,16.3698,17.4745,18.8208,20.2575,21.7708,23.3604,25.0623,26.8998,28.8032,30.7023,32.6218,34.5973,36.6029,38.6102,40.2628,42.4804,44.4796,46.2237,47.7303,49.0435,50.159,51.0661,51.777,52.2973,52.5868
GDP_net,CEU,trillion*usd/yr,2.48099,2.81497,3.14758,3.45924,3.76888,4.05048,4.31498,4.57654,4.851,5.14679,5.44084,5.7103,5.96194,6.20821,6.45582,6.70899,6.91103,7.19235,7.4516,7.67855,7.87516,8.04672,8.19264,8.31158,8.40505,8.47378,8.51262
GDP_net,TUR,trillion*usd/yr,1.35505,1.61696,1.87964,2.15672,2.44353,2.74112,3.04716,3.35936,3.67853,4.00503,4.33309,4.65707,4.97761,5.29603,5.61109,5.92329,6.19439,6.52982,6.8424,7.11363,7.3464,7.5478,7.7172,7.85299,7.95722,8.03087,8.06766
GDP_net,UKR,trillion*usd/yr,0.514806,0.612049,0.71258,0.820811,0.925575,1.02626,1.12806,1.23609,1.35507,1.48698,1.6201,1.74291,1.8592,1.97468,2.08835,2.19892,2.28212,2.40164,2.51408,2.61218,2.69691,2.77085,2.83371,2.8848,2.9248,2.95403,2.9702
GDP_net,STAN,trillion*usd/yr,0.589091,0.793687,1.00659,1.21156,1.39955,1.56452,1.70786,1.83515,1.96626,2.11692,2.27189,2.41401,2.55097,2.69457,2.84429,2.997,3.12799,3.29364,3.44797,3.58253,3.69864,3.79967,3.88529,3.95468,4.00878,4.04804,4.06936
GDP_net,RUS,trillion*usd/yr,2.95513,3.45295,3.89022,4.3623,4.77108,5.09281,5.38187,5.69781,6.06193,6.47426,6.88749,7.25981,7.60298,7.9359,8.26563,8.59805,8.82865,9.21065,9.55459,9.85593,10.1171,10.345,10.5388,10.6967,10.8206,10.9115,10.9627
GDP_net,ME,trillion*usd/yr,3.70371,4.52069,5.37201,6.30791,7.26499,8.22592,9.2039,10.2195,11.3022,12.4717,13.7017,14.9645,16.2671,17.6212,19.028,20.4859,21.7935,23.3931,24.8218,26.0607,27.1241,28.0428,28.815,29.4343,29.9104,30.2475,30.4168
GDP_net,INDIA,trillion*usd/yr,6.85778,9.35482,12.228,15.4109,18.9193,22.7653,26.9183,31.3438,36.0134,40.884,45.8557,50.8385,55.8021,60.7141,65.501,70.0328,74.4414,79.1988,83.9073,87.9976,91.516,94.575,97.1632,99.2534,100.875,102.041,102.655
GDP_net,KOR,trillion*usd/yr,1.89921,2.21578,2.47764,2.68107,2.88102,3.05146,3.19479,3.31265,3.40734,3.48233,3.54569,3.60483,3.66048,3.71093,3.7519,3.78128,3.76523,3.81209,3.84554,3.87422,3.89847,3.91949,3.93712,3.951,3.96133,3.96826,3.97112
GDP_net,CHN,trillion*usd/yr,24.5335,33.1295,40.567,46.076,50.9281,55.1008,58.4197,60.7213,62.3927,63.8217,64.9823,65.787,66.273,66.5062,66.5713,66.5558,65.8798,66.2434,66.2825,66.3163,66.344,66.3685,66.3888,66.4035,66.4128,66.4172,66.4168
GDP_net,SEAS,trillion*usd/yr,2.99228,3.7411,4.55853,5.41501,6.32211,7.29446,8.32391,9.39868,10.52,11.6896,12.8894,14.0995,15.3173,16.5445,17.7671,18.9744,20.0429,21.3153,22.4981,23.5098,24.3642,25.0921,25.692,26.1586,26.5008,26.7234,26.8023
GDP_net,INDO,trillion*usd/yr,1.74058,2.37036,3.04591,3.77203,4.52982,5.32007,6.13069,6.94534,7.7517,8.5414,9.31185,10.064,10.8034,11.5319,12.24,12.9252,13.4926,14.2106,14.898,15.4865,15.9836,16.4071,16.7561,17.0269,17.2248,17.3525,17.3959
GDP_net,JAP,trillion*usd/yr,4.30036,4.50334,4.67158,4.72801,4.7981,4.89525,5.00437,5.12636,5.25707,5.39135,5.52275,5.64665,5.76664,5.88689,6.00835,6.13202,6.18253,6.33275,6.46324,6.57663,6.67396,6.75804,6.82857,6.88487,6.92778,6.9577,6.97199
GDP_net,OCE,trillion*usd/yr,1.16657,1.33116,1.4922,1.62947,1.76278,1.9339,2.12094,2.32105,2.53278,2.75293,2.98159,3.22058,3.46051,3.68998,3.91191,4.13361,4.30813,4.5449,4.77243,4.97041,5.14091,5.289,5.41419,5.51527,5.59366,5.65003,5.67979
GDP_net,RSAS,trillion*usd/yr,1.345,1.77096,2.28764,2.89782,3.62639,4.49848,5.52569,6.71897,8.09932,9.6862,11.4839,13.4883,15.676,18.0316,20.5835,23.3052,26.146,29.0101,31.693,34.0207,36.0248,37.7617,39.2285,40.4145,41.3368,42.0026,42.3557
GDP_net,RSAF,trillion*usd/yr,0.480387,0.623471,0.786156,0.978824,1.22983,1.57216,2.02553,2.60528,3.32988,4.21744,5.28419,6.54382,8.00015,9.66334,11.5699,13.7262,15.9164,18.1958,20.2672,22.0622,23.6079,24.9463,26.0761,26.9901,27.7015,28.2153,28.4881
investments,CAN,trillion*usd/yr,0.32267,0.354227,0.383853,0.410602,0.448426,0.488177,0.528084,0.56694,0.608014,0.654688,0.70594,0.759898,0.815039,0.870016,0.924267,0.977752,1.01959,1.07804,1.13137,1.1777,1.21752,1.25204,1.28118,1.30464,1.32277,1.33573,1.34244
investments,USA,trillion*usd/yr,3.44678,3.84041,4.19685,4.43827,4.66438,4.93063,5.19067,5.45394,5.72936,6.021,6.31436,6.59461,6.86263,7.12174,7.37045,7.60931,7.75369,8.05723,8.29563,8.50354,8.68292,8.83929,8.97203,9.07976,9.16392,9.22524,9.25901
investments,MEX,trillion*usd/yr,0.408907,0.478497,0.55008,0.626951,0.710513,0.801091,0.898856,1.00345,1.11442,1.23155,1.35528,1.48603,1.62304,1.76549,1.9139,2.06866,2.21012,2.37084,2.52572,2.66044,2.7765,2.87717,2.96219,3.03087,3.08417,3.12255,3.14284
investments,RCAM,trillion*usd/yr,0.21006,0.254566,0.304797,0.361502,0.425139,0.497118,0.577185,0.664963,0.761079,0.866339,0.980834,1.10449,1.23703,1.37815,1.52772,1.6808,1.83277,1.9868,2.14503,2.28267,2.40134,2.50434,2.59142,2.66185,2.71661,2.75614,2.77717
investments,BRA,trillion*usd/yr,0.566381,0.663359,0.756654,0.832496,0.908477,0.990564,1.07669,1.16714,1.25896,1.34849,1.43507,1.51885,1.6026,1.69011,1.77966,1.86786,1.93681,2.03028,2.11936,2.19715,2.26437,2.32283,2.37232,2.41242,2.44366,2.46631,2.47855
investments,RSAM,trillion*usd/yr,0.627662,0.753771,0.883605,1.01401,1.15653,1.30716,1.46621,1.63876,1.82204,2.00974,2.19935,2.39097,2.58699,2.78937,2.99446,3.19872,3.36522,3.5774,3.7856,3.96701,4.12351,4.25971,4.37512,4.46863,4.54151,4.59434,4.62289
investments,NAF,trillion*usd/yr,0.291117,0.374003,0.471511,0.575844,0.687628,0.808688,0.939087,1.07851,1.22724,1.38466,1.54592,1.70674,1.86789,2.03052,2.19363,2.35669,2.51047,2.68754,2.84569,2.98155,3.09698,3.19588,3.27809,3.34289,3.39144,3.42433,3.43835
investments,WAF,trillion*usd/yr,0.248879,0.349416,0.480879,0.648882,0.866679,1.14802,1.50945,1.9689,2.54123,3.2372,4.06626,5.03666,6.14579,7.3932,8.78928,10.3148,11.9153,13.4978,15.0147,16.3309,17.4654,18.4492,19.2807,19.954,20.4785,20.858,21.0603
investments,EAF,trillion*usd/yr,0.1121,0.154169,0.209259,0.279983,0.373083,0.495773,0.654358,0.855163,1.10588,1.41402,1.78592,2.22615,2.73382,3.30995,3.96437,4.69979,5.47789,6.24607,6.96075,7.58019,8.1137,8.57566,8.96551,9.28076,9.52595,9.70282,9.79629
investments,SAF,trillion*usd/yr,0.14058,0.170937,0.20048,0.231836,0.264198,0.296684,0.32978,0.364118,0.399774,0.436535,0.473637,0.5103,0.546274,0.581295,0.614567,0.645796,0.667659,0.701962,0.734184,0.762241,0.786417,0.8075,0.825396,0.839897,0.851195,0.859385,0.863813
investments,WEU,trillion*usd/yr,3.00929,3.21364,3.43766,3.66965,3.95238,4.25407,4.57188,4.90569,5.26309,5.64895,6.04868,6.44749,6.85058,7.26543,7.6866,8.10815,8.45519,8.92088,9.34072,9.70699,10.0234,10.2991,10.5334,10.7239,10.8732,10.9824,11.0432
investments,CEU,trillion*usd/yr,0.521008,0.591144,0.660991,0.72644,0.791464,0.850602,0.906146,0.961074,1.01871,1.08083,1.14258,1.19916,1.25201,1.30372,1.35572,1.40889,1.45132,1.51039,1.56484,1.6125,1.65378,1.68981,1.72046,1.74543,1.76506,1.77949,1.78765
investments,TUR,trillion*usd/yr,0.28456,0.339561,0.394724,0.452911,0.513141,0.575635,0.639903,0.705465,0.772491,0.841057,0.90995,0.977984,1.0453,1.11217,1.17833,1.24389,1.30082,1.37126,1.4369,1.49386,1.54274,1.58504,1.62061,1.64913,1.67102,1.68648,1.69421
investments,UKR,trillion*usd/yr,0.108109,0.12853,0.149642,0.17237,0.194371,0.215514,0.236892,0.259578,0.284564,0.312266,0.340221,0.366012,0.390432,0.414683,0.438553,0.461772,0.479245,0.504345,0.527957,0.548559,0.566351,0.581879,0.595078,0.605809,0.614209,0.620347,0.623743
investments,STAN,trillion*usd/yr,0.123709,0.166674,0.211384,0.254427,0.293906,0.328549,0.35865,0.385382,0.412915,0.444553,0.477097,0.506943,0.535703,0.565859,0.5973,0.629371,0.656877,0.691665,0.724074,0.752332,0.776715,0.797932,0.815912,0.830483,0.841843,0.850088,0.854566
investments,RUS,trillion*usd/yr,0.620578,0.72512,0.816946,0.916083,1.00193,1.06949,1.13019,1.19654,1.273,1.35959,1.44637,1.52456,1.59663,1.66654,1.73578,1.80559,1.85402,1.93424,2.00646,2.06975,2.12459,2.17246,2.21315,2.2463,2.27232,2.29142,2.30216
investments,ME,trillion*usd/yr,0.77778,0.949345,1.12812,1.32466,1.52565,1.72744,1.93282,2.1461,2.37346,2.61906,2.87736,3.14254,3.41608,3.70046,3.99587,4.30204,4.57664,4.91254,5.21258,5.47276,5.69605,5.88899,6.05115,6.18121,6.28118,6.35198,6.38753
investments,INDIA,trillion*usd/yr,1.44013,1.96451,2.56788,3.2363,3.97304,4.78071,5.65285,6.5822,7.56281,8.58565,9.62969,10.6761,11.7184,12.75,13.7552,14.7069,15.6327,16.6318,17.6205,18.4795,19.2184,19.8607,20.4043,20.8432,21.1837,21.4286,21.5577
investments,KOR,trillion*usd/yr,0.398834,0.465315,0.520304,0.563025,0.605014,0.640806,0.670906,0.695657,0.715541,0.731289,0.744595,0.757015,0.768702,0.779295,0.787898,0.79407,0.790699,0.800539,0.807563,0.813587,0.818678,0.823092,0.826795,0.82971,0.831879,0.833334,0.833935
investments,CHN,trillion*usd/yr,5.15204,6.95719,8.51907,9.67596,10.6949,11.5712,12.2681,12.7515,13.1025,13.4025,13.6463,13.8153,13.9173,13.9663,13.98,13.9767,13.8348,13.9111,13.9193,13.9264,13.9322,13.9374,13.9416,13.9447,13.9467,13.9476,13.9475
investments,SEAS,trillion*usd/yr,0.62838,0.785631,0.957291,1.13715,1.32764,1.53184,1.74802,1.97372,2.20921,2.45482,2.70677,2.96089,3.21664,3.47434,3.73109,3.98462,4.20902,4.4762,4.72461,4.93705,5.11648,5.26934,5.39533,5.49331,5.56517,5.61191,5.62849
investments,INDO,trillion*usd/yr,0.365523,0.497775,0.639642,0.792125,0.951262,1.11721,1.28745,1.45852,1.62786,1.79369,1.95549,2.11344,2.26872,2.42169,2.57039,2.71429,2.83344,2.98422,3.12858,3.25216,3.35655,3.4455,3.51878,3.57566,3.61721,3.64402,3.65313
investments,JAP,trillion*usd/yr,0.903076,0.945701,0.981032,0.992882,1.0076,1.028,1.05092,1.07654,1.10398,1.13218,1.15978,1.1858,1.211,1.23625,1.26175,1.28772,1.29833,1.32988,1.35728,1.38109,1.40153,1.41919,1.434,1.44582,1.45483,1.46112,1.46412
investments,OCE,trillion*usd/yr,0.244981,0.279545,0.313362,0.342189,0.370184,0.406118,0.445398,0.487421,0.531884,0.578115,0.626133,0.676323,0.726708,0.774895,0.8215,0.868059,0.904708,0.954429,1.00221,1.04379,1.07959,1.11069,1.13698,1.15821,1.17467,1.18651,1.19276
investments,RSAS,trillion*usd/yr,0.282451,0.371902,0.480405,0.608542,0.761542,0.94468,1.16039,1.41098,1.70086,2.0341,2.41162,2.83255,3.29195,3.78663,4.32255,4.89409,5.49067,6.09212,6.65553,7.14435,7.56521,7.92996,8.23798,8.48704,8.68073,8.82054,8.89471
investments,RSAF,trillion*usd/yr,0.100881,0.130929,0.165093,0.205553,0.258264,0.330153,0.425362,0.547108,0.699275,0.885661,1.10968,1.3742,1.68003,2.0293,2.42969,2.8825,3.34243,3.82112,4.25612,4.63305,4.95766,5.23873,5.47598,5.66791,5.81731,5.92522,5.98249
consumption,CAN,trillion*usd/yr,1.21385,1.33257,1.44402,1.54464,1.68694,1.83648,1.9866,2.13278,2.28729,2.46287,2.65568,2.85866,3.0661,3.27292,3.47701,3.67821,3.83559,4.05547,4.25611,4.43039,4.58018,4.71007,4.81967,4.90792,4.97612,5.02487,5.05014
consumption,USA,trillion*usd/yr,12.9665,14.4473,15.7881,16.6963,17.5469,18.5486,19.5268,20.5172,21.5533,22.6504,23.754,24.8083,25.8166,26.7913,27.7269,28.6255,29.1686,30.3105,31.2074,31.9895,32.6643,33.2526,33.7519,34.1572,34.4738,34.7045,34.8315
consumption,MEX,trillion*usd/yr,1.53827,1.80006,2.06935,2.35853,2.67288,3.01363,3.38141,3.77487,4.19235,4.63299,5.09843,5.59031,6.10571,6.64161,7.19992,7.78212,8.31428,8.91889,9.5015,10.0083,10.4449,10.8236,11.1435,11.4018,11.6024,11.7467,11.8231
consumption,RCAM,trillion*usd/yr,0.790227,0.957653,1.14662,1.35994,1.59933,1.87011,2.17132,2.50153,2.86311,3.25908,3.6898,4.15498,4.65359,5.18447,5.74715,6.323,6.89472,7.47415,8.06938,8.58721,9.03361,9.4211,9.74868,10.0136,10.2196,10.3683,10.4475
consumption,BRA,trillion*usd/yr,2.13067,2.49549,2.84646,3.13177,3.4176,3.72641,4.05041,4.39066,4.73607,5.07287,5.39858,5.71375,6.02884,6.35804,6.6949,7.0267,7.28608,7.63772,7.97284,8.26548,8.51836,8.73825,8.92444,9.07528,9.19283,9.27802,9.32408
consumption,RSAM,trillion*usd/yr,2.3612,2.83562,3.32404,3.81462,4.35076,4.91739,5.51575,6.16487,6.85434,7.56044,8.27374,8.99459,9.73203,10.4933,11.2649,12.0333,12.6596,13.4579,14.2411,14.9235,15.5123,16.0246,16.4588,16.8106,17.0847,17.2835,17.3909
consumption,NAF,trillion*usd/yr,1.09515,1.40697,1.77378,2.16627,2.58679,3.04221,3.53275,4.05726,4.61676,5.20894,5.81559,6.42061,7.02682,7.63863,8.25224,8.86565,9.44413,10.1103,10.7052,11.2163,11.6506,12.0226,12.3318,12.5756,12.7583,12.882,12.9347
consumption,WAF,trillion*usd/yr,0.936259,1.31447,1.80902,2.44103,3.26036,4.31875,5.67839,7.4068,9.55987,12.178,15.2969,18.9474,23.1199,27.8125,33.0644,38.8032,44.8241,50.7773,56.484,61.4353,65.7032,69.4042,72.5321,75.0649,77.0381,78.4656,79.2268
consumption,EAF,trillion*usd/yr,0.421711,0.57997,0.787211,1.05327,1.4035,1.86505,2.46163,3.21704,4.1602,5.31941,6.71847,8.37458,10.2844,12.4517,14.9136,17.6802,20.6073,23.4971,26.1857,28.5159,30.523,32.2608,33.7274,34.9133,35.8357,36.5011,36.8527
consumption,SAF,trillion*usd/yr,0.52885,0.643048,0.754186,0.872145,0.993888,1.1161,1.2406,1.36978,1.50391,1.6422,1.78178,1.9197,2.05503,2.18678,2.31194,2.42942,2.51167,2.64071,2.76193,2.86748,2.95842,3.03774,3.10506,3.15961,3.20211,3.23293,3.24958
consumption,WEU,trillion*usd/yr,11.3207,12.0894,12.9321,13.8049,14.8685,16.0034,17.199,18.4547,19.7992,21.2508,22.7546,24.2548,25.7712,27.3318,28.9163,30.5021,31.8076,33.5595,35.1389,36.5168,37.7069,38.7444,39.6256,40.3422,40.9038,41.3149,41.5436
consumption,CEU,trillion*usd/yr,1.95998,2.22383,2.48659,2.7328,2.97741,3.19988,3.40884,3.61547,3.83229,4.06596,4.29826,4.51114,4.70993,4.90448,5.1001,5.3001,5.45971,5.68196,5.88677,6.06605,6.22137,6.35691,6.47219,6.56615,6.63999,6.69429,6.72497
consumption,TUR,trillion*usd/yr,1.07049,1.2774,1.48491,1.70381,1.93039,2.16548,2.40725,2.65389,2.90604,3.16398,3.42314,3.67908,3.93231,4.18386,4.43276,4.6794,4.89356,5.15856,5.40549,5.61977,5.80365,5.96276,6.09659,6.20386,6.2862,6.34439,6.37345
consumption,UKR,trillion*usd/yr,0.406697,0.483519,0.562939,0.64844,0.731204,0.810743,0.891164,0.976509,1.0705,1.17472,1.27988,1.3769,1.46877,1.56,1.64979,1.73714,1.80287,1.8973,1.98613,2.06363,2.13056,2.18897,2.23863,2.27899,2.3106,2.33368,2.34646
consumption,STAN,trillion*usd/yr,0.465382,0.627013,0.795206,0.957131,1.10565,1.23597,1.34921,1.44977,1.55335,1.67237,1.79479,1.90707,2.01526,2.12871,2.24699,2.36763,2.47111,2.60198,2.7239,2.8302,2.92193,3.00174,3.06938,3.1242,3.16693,3.19795,3.2148
consumption,RUS,trillion*usd/yr,2.33455,2.72783,3.07327,3.44622,3.76916,4.02332,4.25168,4.50127,4.78892,5.11467,5.44112,5.73525,6.00635,6.26936,6.52985,6.79246,6.97463,7.27641,7.54813,7.78618,7.99252,8.17258,8.32567,8.45037,8.54826,8.6201,8.66051
consumption,ME,trillion*usd/yr,2.92593,3.57134,4.24389,4.98325,5.73934,6.49848,7.27108,8.07341,8.92872,9.85265,10.8244,11.8219,12.851,13.9208,15.0321,16.1839,17.2169,18.4805,19.6092,20.588,21.428,22.1538,22.7638,23.2531,23.6292,23.8955,24.0293
consumption,INDIA,trillion*usd/yr,5.41764,7.39031,9.66011,12.1746,14.9462,17.9846,21.2655,24.7616,28.4506,32.2984,36.226,40.1624,44.0837,47.9642,51.7458,55.3259,58.8087,62.5671,66.2868,69.5181,72.2976,74.7142,76.7589,78.4102,79.691,80.6125,81.0978
